id,annual_income,short_employee,emp_length_num,Debt-To-Income Ratio,revol_util,total_rec_late_fee,od_ratio,bad_loan,annual_income_log,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_small_business,purpose_vacation,purpose_wedding,term_36 months,term_60 months,last_delinq_none_0,last_delinq_none_1,last_major_derog_none_0.0,last_major_derog_none_1.0,last_major_derog_none_missing
8574901,106000,0,11,8.49,18.8,0.0,0.892760223,0,11.571203807011969,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9067881,99000,0,3,7.19,27.4,0.0,0.623216415,0,11.502885230075814,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
9077775,200000,0,10,6.25,52.6,0.0,0.123354061,0,12.206077645517674,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9077850,121000,0,7,14.1,72.9,0.0,0.722363108,0,11.703554089007538,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9048058,88000,0,4,11.09,5.6,0.0,0.24913786,1,11.385103457032141,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
8972129,40000,0,11,27.72,33.5,0.0,0.659500225,0,10.596659732783579,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
8999149,34500,0,2,33.6,63.0,0.0,0.804164728,1,10.448743588106625,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9027885,55000,0,5,20.38,72.3,0.0,0.649165464,0,10.915106645867503,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
8990750,86000,0,11,7.3,24.5,0.0,0.714451868,0,11.362114203075018,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
9009033,47448,0,6,10.52,49.5,0.0,0.589701793,1,10.767410729000401,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9048172,200000,0,6,8.16,21.2,0.0,0.02766268,1,12.206077645517674,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9038159,66024,0,11,16.25,34.0,0.0,0.132101863,0,11.097788737165333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
9035336,56000,0,4,22.03,60.9,0.0,0.410795452,0,10.933124826700707,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9028089,43000,0,2,14.06,88.0,0.0,0.332369979,0,10.668978650219241,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
8998568,26000,0,3,11.54,34.2,0.0,0.619599974,0,10.165890277802454,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9058152,18000,1,1,23.8,62.9,0.0,0.277572988,0,9.798182590890704,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9078064,105000,0,7,18.81,65.6,0.0,0.18422791,1,11.561725152903833,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
9056323,100000,0,2,5.04,71.6,0.0,0.166352064,1,11.51293546492023,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
9055381,47000,0,8,19.1,19.7,0.0,0.36295829,0,10.757924157061597,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
9067586,117000,0,11,16.76,66.1,0.0,0.510806296,0,11.669937760751914,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
9068005,95000,1,1,20.05,17.4,0.0,0.111612294,0,11.461642696843066,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
9066487,70000,0,11,13.38,49.2,0.0,0.706344673,1,11.156264806643742,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
9056970,80000,0,11,13.76,43.1,0.0,0.954413115,0,11.289794413577894,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9078107,82000,0,4,23.61,53.6,0.0,0.120408689,0,11.314486721293981,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
9068034,55000,0,2,24.72,27.9,0.0,0.818620532,1,10.915106645867503,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8969537,91000,0,11,13.1,39.7,0.0,0.894219972,0,11.418625774449596,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
9038335,55000,1,1,20.01,59.4,0.0,0.403860091,0,10.915106645867503,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
9038321,30000,0,6,5.04,55.7,0.0,0.289359702,1,10.308985993422082,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
9048536,47000,0,11,27.32,48.1,0.0,0.558348578,0,10.757924157061597,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9048391,46000,0,11,25.44,70.8,0.0,0.835983694,0,10.736418414365376,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9057692,65000,0,11,29.43,83.7,0.0,0.679973832,0,11.082157933374816,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
9038275,55000,0,5,6.87,0.0,0.0,0.177694337,0,10.915106645867503,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9046834,75000,0,11,31.92,41.5,0.0,0.847647452,0,11.225256725762893,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
9038156,20400,0,3,20.71,55.2,0.0,0.107364329,0,9.923339198238729,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9028374,42000,1,1,28.0,4.9,0.0,0.349884147,0,10.645448706505872,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
9058355,62000,0,11,26.11,48.3,0.0,0.380593012,0,11.034905792929415,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9038456,60000,0,11,13.14,68.3,0.0,0.606196643,0,11.002116507732017,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
9058410,120000,0,10,10.41,87.3,0.0,0.867317092,0,11.695255355062795,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9048511,74000,0,2,6.33,33.6,0.0,0.569116524,0,11.211833885608513,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9048449,100000,0,11,20.48,80.6,0.0,0.742387025,0,11.51293546492023,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
9057784,74000,0,6,15.18,75.2,0.0,0.291597683,0,11.211833885608513,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
9058240,76000,0,11,25.17,80.5,0.0,0.741661138,0,11.23850177707664,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
9024831,45000,0,4,5.07,42.0,0.0,0.021336794,0,10.714439990727769,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9028229,80000,1,1,9.41,35.2,0.0,0.154350141,0,11.289794413577894,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9068274,80000,0,7,6.4,30.7,0.0,0.631034044,0,11.289794413577894,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9038397,50000,1,1,15.75,23.6,0.0,0.845297967,0,10.819798284210286,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
9068332,72000,0,8,14.55,51.1,0.0,0.083981422,1,11.184435286790631,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
9048461,33000,0,5,33.79,76.9,0.0,0.321514596,0,10.404293143019792,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
9066448,100000,0,4,5.3,47.0,0.0,0.630483017,0,11.51293546492023,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
9028230,66000,0,7,19.59,46.4,0.0,0.520232112,0,11.097425172408931,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9078305,24000,0,11,21.05,52.1,0.0,0.356742174,0,10.085850775128717,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9078356,79000,0,4,7.21,44.7,0.0,0.048081536,0,11.277215789596893,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9078394,46000,0,6,9.68,42.3,0.0,0.287492081,0,10.736418414365376,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9124606,110000,0,6,20.7,65.6,0.0,0.064087903,0,11.608244735642321,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
965602,140000,0,11,20.47,30.8,0.0,0.178267539,0,11.849404844423074,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
9095137,32000,0,11,25.96,61.1,0.0,0.92689258,1,10.373522431293592,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
9077401,50000,0,11,18.77,84.6,0.0,0.899694915,0,10.819798284210286,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9134690,86000,0,2,12.29,77.5,0.0,0.518320067,0,11.362114203075018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
9124676,42000,0,11,9.17,77.6,0.0,0.776278101,0,10.645448706505872,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9124720,38000,0,9,11.56,49.6,0.0,0.281801335,0,10.545367754151743,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9134724,68000,0,5,20.35,50.0,0.0,0.402487924,0,11.127277689932466,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9077329,27000,0,4,2.22,3.8,0.0,0.24786687,0,10.203629181337648,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
8971914,50000,0,11,18.34,45.9,0.0,0.437866767,0,10.819798284210286,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9076865,45000,0,11,24.45,67.2,0.0,0.360076829,0,10.714439990727769,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9144636,66073,0,3,29.39,48.9,0.0,0.517318287,0,11.098530605040901,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9174772,165000,0,11,12.78,45.7,0.0,0.857251499,0,12.013706813470414,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9164749,54000,0,3,18.29,86.8,0.0,0.483866332,0,10.896757843893464,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9174680,48000,0,8,12.83,51.8,0.0,0.994025009,0,10.778977123006351,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9026386,16000,1,1,13.58,51.5,0.0,0.20993652,0,9.680406499268875,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9154845,56160,0,11,5.92,50.1,0.0,0.554507126,0,10.935977844808969,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
8620407,37000,0,3,15.02,52.5,0.0,0.233590734,0,10.518700218288165,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9124883,55134,0,11,18.05,25.5,0.0,0.968071678,0,10.917540002192778,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
9155030,98000,0,6,26.62,77.0,0.0,0.648391033,0,11.49273296168228,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9164990,110000,0,2,11.1,43.0,0.0,0.710512743,0,11.608244735642321,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9077797,41000,0,11,7.17,78.1,0.0,0.87289354,0,10.62135173563291,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
8955145,40000,0,7,29.49,56.5,0.0,0.099538532,1,10.596659732783579,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9134873,92000,0,11,9.87,69.5,0.0,0.287959419,1,11.429554725537322,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9164865,300000,0,11,8.37,7.8,0.0,0.992394716,0,12.611541086966115,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9134951,95000,0,5,8.69,68.7,0.0,0.124466478,0,11.461642696843066,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
9145023,72500,0,10,24.53,37.0,0.0,0.633921384,1,11.19135563385109,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
9048305,120000,0,6,11.52,68.3,0.0,0.107974181,0,11.695255355062795,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
9038224,59571,0,11,18.27,55.0,0.0,0.929651356,0,10.994940944005759,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9145024,85000,0,7,28.29,52.7,0.0,0.671845696,0,11.350418300109132,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
9038238,53035,0,8,25.44,86.5,0.0,0.074014962,0,10.87872620723461,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9175009,55000,0,7,14.64,66.6,0.0,0.01998254,0,10.915106645867503,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9174899,50000,0,11,21.99,69.6,0.0,0.571348624,0,10.819798284210286,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9174816,56000,0,11,13.74,25.2,0.0,0.577274167,0,10.933124826700707,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9027387,28500,0,8,23.41,13.3,0.0,0.336073386,0,10.25769445336048,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
8990087,110000,0,11,14.84,88.2,0.0,0.381502912,0,11.608244735642321,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9144919,120000,0,10,17.04,25.1,0.0,0.853753162,0,11.695255355062795,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
8095591,85000,0,3,20.32,56.8,0.0,0.010804797,1,11.350418300109132,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
9036118,85000,1,1,12.48,76.6,0.0,0.457037928,0,11.350418300109132,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
8967496,42000,0,10,23.46,77.0,0.0,0.381126236,0,10.645448706505872,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9125173,85000,0,7,23.36,37.2,0.0,0.864618816,0,11.350418300109132,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9135204,80000,0,8,13.16,18.9,0.0,0.511666172,0,11.289794413577894,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9078208,52000,0,11,7.71,81.8,0.0,0.748122312,0,10.859018228147887,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
8970036,100360,0,6,17.9,37.5,0.0,0.231018732,1,11.516528964559852,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
9078041,91000,0,5,6.07,70.6,0.0,0.664818757,0,11.418625774449596,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
8484648,85000,0,9,8.36,50.1,0.0,0.869589266,0,11.350418300109132,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9135129,90000,0,11,18.99,52.2,0.0,0.665979794,0,11.407576060361786,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9135177,32500,0,11,11.34,26.6,0.0,0.956733865,0,10.389026137075234,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
7584608,88000,0,11,31.04,41.0,0.0,0.132113532,0,11.385103457032141,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9155042,46000,0,11,23.35,97.5,0.0,0.504119767,0,10.736418414365376,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
9155191,75000,0,3,19.94,51.2,0.0,0.813761409,0,11.225256725762893,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9175048,77000,0,11,19.64,100.1,0.0,0.082876294,1,11.251573687764477,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
9145098,135000,0,9,1.42,46.0,0.0,0.609360623,0,11.813037464800539,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
9155183,41000,0,4,11.62,26.6,0.0,0.718138925,0,10.62135173563291,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9145159,57000,0,6,7.58,84.5,0.0,0.389761898,0,10.950824090522445,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
9175179,30000,0,2,9.36,53.9,0.0,0.793576189,0,10.308985993422082,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9165188,50000,0,9,21.74,37.7,0.0,0.431529478,0,10.819798284210286,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
9154944,145000,0,9,28.06,24.8,0.0,0.172999964,1,11.884495917930655,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
9165127,65000,0,11,14.64,35.9,0.0,0.279017335,0,11.082157933374816,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9165190,66000,0,11,23.13,69.1,0.0,0.91113392,0,11.097425172408931,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9175090,105000,0,8,7.37,50.8,0.0,0.43033464,0,11.561725152903833,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9035876,52000,1,1,4.48,20.5,0.0,0.445054733,0,10.859018228147887,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9135376,90000,0,8,11.78,68.1,0.0,0.317094463,0,11.407576060361786,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9125396,54000,0,7,27.93,27.0,0.0,0.953727159,0,10.896757843893464,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9068098,80000,1,1,32.7,92.1,0.0,0.217921796,0,11.289794413577894,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9155327,55000,0,11,15.25,13.9,0.0,0.155092179,0,10.915106645867503,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9145118,150000,1,1,18.69,56.0,0.0,0.008528354,0,11.918397239722838,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
9234593,100000,0,10,24.49,42.6,0.0,0.90059276,0,11.51293546492023,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
9175363,120000,0,11,17.63,64.2,0.0,0.006745251,0,11.695255355062795,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
9184649,62000,0,2,17.19,59.2,0.0,0.708501701,0,11.034905792929415,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9175258,66000,0,4,6.91,45.5,0.0,0.943003166,0,11.097425172408931,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9175335,45000,0,11,25.95,64.4,0.0,0.539488206,0,10.714439990727769,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
9224660,35000,0,11,4.94,83.0,0.0,0.578750833,0,10.463131911491967,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9165385,25000,0,2,16.51,16.0,0.0,0.266844643,1,10.12667110305036,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9194629,72000,0,9,28.79,78.2,0.0,0.489402865,0,11.184435286790631,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
9175348,110000,0,11,1.99,33.4,0.0,0.022351057,0,11.608244735642321,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
8147350,77231,0,7,21.43,67.3,0.0,0.660557926,1,11.254569157900274,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8825449,88000,0,3,18.9,69.9,0.0,0.42166798,0,11.385103457032141,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
8972176,30162,0,11,25.47,87.4,0.0,0.773041428,1,10.314371286671152,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
8606174,72000,0,3,12.08,32.9,0.0,0.467571636,0,11.184435286790631,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9055334,80000,0,3,10.13,38.7,0.0,0.749520796,0,11.289794413577894,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9214723,50003,1,1,14.21,30.1,0.0,0.200694221,0,10.819858281210454,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9144769,52000,0,11,24.23,39.9,0.0,0.212254532,0,10.859018228147887,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9154755,40000,1,1,9.75,0.0,0.0,0.770956799,0,10.596659732783579,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
9214702,37440,0,9,8.46,69.9,0.0,0.435538029,0,10.530521639636548,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9204768,85000,0,3,8.63,65.5,0.0,0.73087576,0,11.350418300109132,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
9204870,100000,1,1,22.91,65.3,0.0,0.883931914,0,11.51293546492023,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9154769,73000,0,4,25.92,21.2,0.0,0.340170396,0,11.19822841866684,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
