id,annual_income,short_employee,emp_length_num,Debt-To-Income Ratio,revol_util,total_rec_late_fee,od_ratio,bad_loan,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_small_business,purpose_vacation,purpose_wedding,term_36 months,term_60 months,last_delinq_none_0,last_delinq_none_1,last_major_derog_none_0.0,last_major_derog_none_1.0,last_major_derog_none_missing,annual_income_log
5760422,83528,0,5,9.38,64.7,0.0,0.663057846,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,11.332949155931612
5790424,108000,0,4,9.71,34.6,0.0,0.763113258,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,11.58989576532275
5781035,110000,0,8,17.89,66.4,0.0,0.052314648,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,11.608244735642321
5780985,60000,0,11,17.1,95.1,0.0,0.228062861,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.002116507732017
5760522,45000,0,5,11.79,55.2,0.0,0.227183121,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,10.714439990727769
5760364,30000,0,7,6.52,45.8,0.0,0.336978406,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,10.308985993422082
5796523,50000,1,1,0.36,1.0,0.0,0.03876891,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10.819798284210286
5798530,80000,0,7,20.4,51.9,0.0,0.93303604,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,11.289794413577894
5771132,52000,0,8,28.52,47.0,0.0,0.393823922,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,10.859018228147887
5790025,52000,0,6,1.22,41.8,0.0,0.323695224,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10.859018228147887
5781371,50000,0,4,10.44,46.5,15.0,0.986595818,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,10.819798284210286
5781377,85000,0,11,33.78,58.5,0.0,0.454888176,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.350418300109132
5781034,175000,0,11,8.74,4.2,0.0,0.246618489,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,12.07254696717504
5798963,56413,0,6,18.71,95.9,0.0,0.017775758,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,10.940472633633293
5608591,75000,0,3,13.36,45.1,0.0,0.413332185,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,11.225256725762893
5789372,80000,0,2,4.47,0.0,0.0,0.761707123,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,11.289794413577894
5791380,116500,1,1,18.61,44.6,0.0,0.448366641,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,11.665655135642039
5796087,50000,0,6,11.83,59.3,0.0,0.950217304,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,10.819798284210286
5781644,130000,0,5,12.12,33.1,0.0,0.329007886,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,11.775297421715827
5777538,67000,0,11,11.77,94.3,0.0,0.159920107,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.112462823634855
5787278,135500,0,6,22.16,47.8,0.0,0.09908775,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.816734299348461
5762039,48000,0,11,19.6,66.7,0.0,0.349599312,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10.778977123006351
5799905,150000,0,7,14.14,82.4,0.0,0.97373095,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,11.918397239722838
5635879,54000,0,3,18.61,61.4,0.0,0.303918109,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10.896757843893464
5782383,67500,0,2,14.59,53.2,0.0,0.631779956,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,11.119897691565697
5772448,150000,0,4,10.14,31.6,0.0,0.914490209,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,11.918397239722838
5800230,38000,0,8,9.92,69.2,0.0,0.811203876,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,10.545367754151743
5799038,60000,0,10,9.28,92.1,0.0,0.216826053,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,11.002116507732017
5788434,60000,0,9,18.26,48.9,0.0,0.534964337,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,11.002116507732017
5782887,45000,0,7,9.41,21.5,0.0,0.759748824,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,10.714439990727769
5782991,45000,0,6,12.64,44.7,0.0,0.564800774,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,10.714439990727769
5762601,115000,0,10,16.43,88.3,34.7,0.919290702,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,11.652696102959753
5775803,38700,0,11,26.67,62.0,0.0,0.323100839,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,10.563620718477313
5773126,140000,0,2,5.0,56.5,0.0,0.916117782,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,11.849404844423074
5762734,60000,0,9,25.13,70.8,0.0,0.581702704,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,11.002116507732017
5761465,125000,0,9,23.95,95.0,0.0,0.378750923,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,11.736077016252437
5773113,43681,0,7,16.76,61.2,0.0,0.730669747,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,10.684691396916357
5761881,54000,0,7,19.49,29.5,0.0,0.392886733,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,10.896757843893464
5214970,31000,0,2,14.79,67.6,0.0,0.1773627,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,10.34177474101152
5793395,80000,0,11,18.33,31.8,0.0,0.063847087,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,11.289794413577894
5615288,81000,0,4,8.04,27.1,0.0,0.52302309,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,11.302216779257382
5801229,105000,0,9,22.26,93.7,0.0,0.055563359,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.561725152903833
5763399,85000,0,7,14.37,86.2,0.0,0.151393219,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.350418300109132
5763554,54000,0,11,24.8,62.6,0.0,0.996436915,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10.896757843893464
5784122,112940,0,11,9.49,33.7,0.0,0.245393821,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,11.634620837446528
5799318,130000,0,2,7.12,6.4,0.0,0.598533999,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,11.775297421715827
5794171,116000,0,2,9.51,44.9,0.0,0.404320705,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,11.661354090741
5774100,76309,0,9,10.76,56.0,0.0,0.967037309,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,11.242559270283678
5769396,120000,0,2,13.43,21.3,0.0,0.130560112,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,11.695255355062795
5774279,80000,0,4,9.84,38.1,0.0,0.070909679,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,11.289794413577894
5824624,132720,0,7,25.64,91.2,0.0,0.437303083,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,11.796004459495373
5772224,133000,0,8,18.04,75.9,0.0,0.208457954,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.798111925972618
5834646,59000,0,6,21.7,54.0,0.0,0.809900138,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,10.985309671896763
5784024,70000,0,11,7.51,40.7,0.0,0.698296678,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,11.156264806643742
5824794,84000,0,8,10.91,66.5,0.0,0.184538137,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.338583982516495
5784422,91000,0,11,33.57,83.8,0.0,0.098088273,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.418625774449596
5825349,85000,1,1,15.49,68.0,0.0,0.698289557,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.350418300109132
5825260,90000,1,1,9.63,15.4,0.0,0.63895126,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.407576060361786
5844962,61000,0,11,33.68,50.2,0.0,0.365264682,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.0186455364637
5815300,75317,0,11,29.71,44.3,0.0,0.534849971,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.229474429046263
5825388,72000,0,7,15.47,74.5,0.0,0.410722505,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,11.184435286790631
5637855,38500,1,0,10.54,16.8,0.0,0.512492474,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,10.55843949396453
5792971,75000,0,2,16.08,30.6,0.0,0.20158307,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,11.225256725762893
5845114,36000,1,1,20.67,48.5,0.0,0.540966658,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,10.491301994830229
5797830,40000,1,1,13.14,56.9,0.0,0.231832428,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,10.596659732783579
5792531,225000,0,4,1.33,29.4,0.0,0.927569666,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,12.323860125621126
5764356,71000,0,7,25.84,27.3,0.0,0.803966054,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,11.170449240431308
5772302,90000,0,11,25.81,97.2,0.0,0.651230498,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.407576060361786
5894602,73315,0,11,20.31,60.9,0.0,0.33492495,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.202534145091738
5825750,125000,0,6,8.25,22.8,0.0,0.47021557,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,11.736077016252437
5884607,55000,0,9,17.73,97.3,0.0,0.036476943,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,10.915106645867503
5825644,45000,0,8,13.31,55.7,0.0,0.856142505,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,10.714439990727769
5894645,62000,0,8,15.37,53.9,0.0,0.540836523,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,11.034905792929415
5894615,96000,0,11,22.3,52.2,0.0,0.750093661,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.472113887062386
5854897,60000,0,4,15.88,43.1,0.0,0.939777253,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,11.002116507732017
5854910,170000,0,8,25.99,86.7,0.0,0.843277496,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,12.04355959836804
5894724,48169,0,7,7.25,15.0,0.0,0.25813807,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,10.782491699624266
5895109,60000,1,1,3.76,5.3,0.0,0.376613032,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,11.002116507732017
5885162,70000,1,1,1.29,19.0,14.9685,0.66847495,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,11.156264806643742
5791134,46000,0,7,20.3,95.3,0.0,0.74184777,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,10.736418414365376
5895302,80000,0,4,15.36,55.3,0.0,0.435070325,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.289794413577894
5638143,58500,0,3,18.19,57.4,0.0,0.876589531,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10.97679912709094
5875762,80000,0,8,13.54,7.4,0.0,0.912935295,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.289794413577894
5856146,54000,0,11,14.47,11.1,0.0,0.46120126,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,10.896757843893464
5896019,20000,0,4,14.28,19.9,0.0,0.879105659,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,9.90353755128617
5650160,85000,0,9,3.63,10.9,15.0,0.99411546,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,11.350418300109132
5954767,150000,0,2,2.65,7.2,0.0,0.015625121,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,11.918397239722838
5885504,60000,0,11,7.28,43.3,0.0,0.866136631,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,11.002116507732017
5964824,145000,0,11,13.61,80.2,0.0,0.811583527,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,11.884495917930655
5954920,70000,0,3,14.49,85.2,0.0,0.452869824,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.156264806643742
5974833,57700,0,9,10.9,97.1,0.0,0.191164351,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,10.96302978336854
5974982,75000,0,11,9.14,65.4,0.0,0.779800506,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.225256725762893
5875738,54000,0,4,20.91,84.2,0.0,0.256340462,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,10.896757843893464
5885990,30000,0,5,5.37,27.8,0.0,0.32018019,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,10.308985993422082
5685380,91805,0,11,19.25,72.6,0.0,0.730382974,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,11.427432933949868
5955266,90240,0,3,24.85,14.3,0.0,0.515379006,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,11.410239148230769
5799028,30000,0,5,16.16,65.1,0.0,0.945431818,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,10.308985993422082
5975357,53900,0,11,19.5,50.8,0.0,0.43881222,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,10.894904309600681
5965411,104000,0,11,10.4,80.3,0.0,0.020550729,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.552155793461898
5945397,70000,0,11,9.81,18.7,0.0,0.474409026,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,11.156264806643742
5945517,37866,0,11,18.1,30.6,0.0,0.952978383,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,10.541835299379235
5965549,68000,0,8,15.85,48.8,0.0,0.129538208,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.127277689932466
5767283,72000,0,6,25.29,17.7,0.0,0.147939541,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,11.184435286790631
5955587,47353,0,6,27.5,67.4,0.0,0.267902614,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10.765406572342945
5545718,45000,0,3,22.21,11.9,0.0,0.848834503,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,10.714439990727769
5763411,70000,1,1,12.87,32.5,0.0,0.789847148,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,11.156264806643742
5976061,47000,0,6,16.98,42.7,0.0,0.116945095,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,10.757924157061597
5956022,115000,0,8,21.57,54.6,0.0,0.479827729,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,11.652696102959753
5956265,150000,0,3,2.92,7.2,0.0,0.914745421,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,11.918397239722838
5772549,80000,0,3,25.14,75.8,0.0,0.181177674,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,11.289794413577894
5936531,150000,1,1,9.26,28.6,0.0,0.556175848,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,11.918397239722838
5635587,118163,0,11,9.45,94.1,0.0,0.737300297,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.679828769035803
5966598,110000,0,3,16.56,95.0,0.0,0.002098186,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,11.608244735642321
5936349,110000,0,11,18.36,68.2,0.0,0.959880302,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,11.608244735642321
5904824,25000,0,8,23.38,56.8,0.0,0.212722581,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,10.12667110305036
5936644,147000,0,8,10.02,56.5,0.0,0.677273236,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,11.898194668458823
5966038,65000,1,1,8.1,80.7,0.0,0.778892001,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,11.082157933374816
5946769,113400,0,2,15.6,14.6,0.0,0.58887484,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,11.638685488579059
5956935,106000,0,11,18.09,80.4,0.0,0.176381542,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.571203807011969
5956979,70000,0,8,22.75,71.4,0.0,0.660829322,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,11.156264806643742
5946151,82500,0,3,12.12,7.3,0.0,0.050511464,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,11.320565693461432
5975392,115000,0,11,7.14,3.9,0.0,0.599494309,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,11.652696102959753
5976841,105000,0,4,15.8,77.9,0.0,0.500174407,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.561725152903833
5976559,100000,0,4,20.82,101.5,0.0,0.970803416,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.51293546492023
5944790,80000,0,6,0.26,2.1,0.0,0.651896284,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,11.289794413577894
5937114,70000,0,11,9.48,80.0,0.0,0.452651058,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.156264806643742
5947082,65000,0,11,16.02,63.5,0.0,0.679830542,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.082157933374816
5947001,37000,0,11,13.26,67.1,0.0,0.892291276,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,10.518700218288165
5947165,118000,0,11,15.28,83.2,0.0,0.546882975,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,11.678448377988165
5773740,129000,1,1,6.01,97.3,0.0,0.043932022,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,11.767575435251748
5544870,80930,0,3,19.17,95.0,0.0,0.382485345,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.301352218770754
5977405,55000,0,7,4.45,16.2,0.0,0.982870402,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,10.915106645867503
4704603,63000,0,9,25.16,74.8,25.97,0.290505685,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.050905878263567
5895191,28459,1,1,14.04,83.8,0.0,0.903808864,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,10.256254871643844
5967674,44000,0,11,8.18,0.0,0.0,0.962576742,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,10.691967639914864
5640808,36000,0,2,0.07,0.0,0.0,0.38256089,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,10.491301994830229
5977832,105000,0,4,7.78,61.4,0.0,0.075834546,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,11.561725152903833
5968180,199000,0,4,9.92,93.1,0.0,0.70432838,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,12.201065128819632
5977985,77585,0,4,28.78,76.9,0.0,0.304361537,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.259142277523907
5978023,70000,0,11,17.13,61.5,0.0,0.628222034,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,11.156264806643742
5968216,70000,0,11,30.34,82.7,0.0,0.456495268,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.156264806643742
